icp_time,method,sampling,epsilon,rmse_list
0.013191938400268555,kd,multires,1e-07,"[0.03490615948562966, 0.14218322597713112, 0.3242626748517939, 0.015290189422806964, 0.034303418226164666, 0.01620119554450493, 0.07773991736144834, 0.09594838018346472, 0.2723148230746898, 0.014821183966915825, 0.049158270335563414, 0.07875572722938393, 0.015290189422806995, 0.02785295878616408, 0.017615467375865262]"
15.967586755752563,bf,grad,0.001,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336]"
62.09916400909424,bf,grad,1e-05,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
60.717089891433716,bf,grad,1e-06,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
63.48911786079407,bf,grad,1e-07,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
0.024513959884643555,kd,grad,0.001,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336]"
0.07131004333496094,kd,grad,1e-05,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
0.06596231460571289,kd,grad,1e-06,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
0.0996999740600586,kd,grad,1e-07,"[0.016666404460996907, 0.010653368559445155, 0.007239442426166932, 0.0077908132748861336, 0.010087477717534432, 0.010866211604019523, 0.01252799537911198, 0.011739880498707934, 0.012536551955056884, 0.01070962761086145, 0.009404625879029582, 0.008716476516034915, 0.008038481547966303, 0.007599998634663623, 0.007856790962160215]"
28.021293878555298,bf,all,0.001,"[0.011385111307839679, 0.0061528287112262645, 0.006622949905130695]"
137.03427696228027,bf,all,1e-05,"[0.011108444555175827, 0.006307349189945387, 0.006469210856280487, 0.007385141434462506, 0.00969536100479177, 0.012424703567826276, 0.021102965451068323, 0.020901921708826307, 0.012042983921868287, 0.0072147031350546014, 0.0041597423834581725, 0.005931186456712386, 0.009095712849022178, 0.010591730616989703, 0.009897833950002259]"
138.26454901695251,bf,all,1e-06,"[0.011924692914997368, 0.005986242093945691, 0.0061424601505146465, 0.006820411203802563, 0.007840132686823719, 0.010305109612201168, 0.014924369392627007, 0.01666406474551965, 0.011555259278850372, 0.007378436592309167, 0.004409924490669307, 0.005305559880706581, 0.008352280172175547, 0.010123469533567733, 0.009782129645680399]"
151.68437504768372,bf,all,1e-07,"[0.011246080884872816, 0.0063129358000126035, 0.006480999904777884, 0.007323814542861154, 0.009939041814023329, 0.01217432776318922, 0.019074881369421808, 0.0205934302317601, 0.008959168137092023, 0.005848892000802099, 0.003560916918881277, 0.00462634534677003, 0.006503516375069318, 0.007660013478403979, 0.007764222841415827]"
1.0048260688781738,kd,all,0.001,"[0.010332797730492739, 0.005702277591735683, 0.005736167586150035]"
1.0123660564422607,kd,all,1e-05,"[0.010332802053307255, 0.0057205920691417635, 0.00571422338912466]"
4.252396106719971,kd,all,1e-06,"[0.010359170520052318, 0.0057102837345184045, 0.005734827584198866, 0.0062902930275022025, 0.007939480203896506, 0.010133237279793844, 0.014755424652986328, 0.023035783948308016, 0.014856183551935543, 0.010065887531289284, 0.006258181065534962, 0.0032373348075842847, 0.004275134820862209, 0.007465321539998073, 0.009731791046769793]"
3.9985029697418213,kd,all,1e-07,"[0.010334752773748788, 0.005700362941971302, 0.005720903311224155, 0.00628278576781159, 0.007904858333788322, 0.010114958555807805, 0.014722733051675724, 0.02299525717943877, 0.0149454669592072, 0.010079783121639024, 0.006281363031848131, 0.003258907578318845, 0.004223154382184613, 0.007413285143985966, 0.00968103327297924]"
13.373996019363403,bf,uni,0.001,"[0.011693011499075662, 0.006239977156746672, 0.006778576588738025]"
69.97788596153259,bf,uni,1e-05,"[0.011445055920655832, 0.006241040636432168, 0.006798091989750188, 0.0076186674312699095, 0.010015954293948767, 0.013013145867328258, 0.02053916657659233, 0.026695809851810665, 0.013160672363446866, 0.007984930915866524, 0.005906113276405501, 0.006810585218171934, 0.010877211048970579, 0.013844651492179054, 0.013952646525071501]"
69.39998006820679,bf,uni,1e-06,"[0.011936810462992201, 0.0066462007322157434, 0.006527837167075561, 0.007233220915472664, 0.009121434684780202, 0.012032690618572648, 0.020951139809306966, 0.03002247604748248, 0.014481080950260263, 0.010132036647965052, 0.009545659540217055, 0.010073856250428859, 0.01238207750613924, 0.016843228984898866, 0.018773628623422793]"
67.05357694625854,bf,uni,1e-07,"[0.011285855387383862, 0.006108952571271208, 0.006461114336468738, 0.007315239092404179, 0.009443219357080363, 0.011186461743266193, 0.01554489073046441, 0.018138433713593863, 0.014745590081157608, 0.007577486170616226, 0.0036858054945105682, 0.0063108169286491475, 0.009280440996550518, 0.010123419813988437, 0.009255864540045743]"
0.01737689971923828,kd,uni,0.001,"[0.011462494933584118, 0.006342470452566034, 0.006582298524161355]"
0.06709074974060059,kd,uni,1e-05,"[0.011951263538221788, 0.0067529967644939185, 0.006655022139044737, 0.00772314257029398, 0.009270193894461305, 0.014620875016007794, 0.021121326999955826, 0.015262058841554016, 0.009420442514505077, 0.005632494381150867, 0.004980796206775208, 0.00839965255227893, 0.01163122257923192, 0.012496834079925022, 0.011754492816550086]"
0.0655219554901123,kd,uni,1e-06,"[0.011829605367108979, 0.006221425447419825, 0.006326501171658718, 0.007092773845857043, 0.008562365255492012, 0.012311944931829907, 0.018611445095854766, 0.016087949299301095, 0.012064966998143653, 0.009208508563729272, 0.005982743293430397, 0.004953700344507359, 0.008126724639001028, 0.010879255820323789, 0.011811688377540307]"
0.07950496673583984,kd,uni,1e-07,"[0.011526426260889311, 0.00671627307268644, 0.006943042113346184, 0.008116860595779245, 0.010933384545299202, 0.013042003358380468, 0.017961993550318626, 0.01721631407075968, 0.009339927598226196, 0.0035641461474222574, 0.0043667757570098895, 0.005487182092939536, 0.006079824241808224, 0.005743878514710411, 0.004920617536410118]"
14.049554824829102,bf,rand,0.001,"[0.011157766310250812, 0.006537854398509029, 0.006797987291688773]"
70.49346995353699,bf,rand,1e-05,"[0.01169609779259349, 0.006232514944911969, 0.0068660206690530695, 0.007949893528588995, 0.010587037119426207, 0.012942655896426606, 0.02088357904551315, 0.013137776169854164, 0.013365490102166562, 0.007311282372738347, 0.0038109599140952405, 0.005495284622679422, 0.008615144947531175, 0.011057725017929726, 0.010271678335481321]"
69.49974012374878,bf,rand,1e-06,"[0.011650129977334419, 0.006278384841436208, 0.006523742014442433, 0.007240173237530728, 0.008952240216578818, 0.011633576134915093, 0.01850501121341857, 0.020846560982631587, 0.012682898782395827, 0.010008514610846305, 0.007904453406382378, 0.006888997554495488, 0.009045033869670831, 0.01349442916117714, 0.014015911971214344]"
66.35698366165161,bf,rand,1e-07,"[0.011735590251416685, 0.006545136117447621, 0.006569353456632039, 0.0072833318867449055, 0.009019011471487025, 0.01176106794402622, 0.018023344649695863, 0.025477641323134525, 0.011344775736833828, 0.008124637591131637, 0.005670678009006263, 0.008295214906525511, 0.011659889574202373, 0.014201110634739304, 0.01424352552205809]"
0.03767895698547363,kd,rand,0.001,"[0.011556443787052444, 0.006276681062569521, 0.006534540502652307]"
0.24489116668701172,kd,rand,1e-05,"[0.01105280893709227, 0.006597599225003418, 0.0065022400743431075, 0.006894581187599656, 0.009504828693212241, 0.010711158850479453, 0.015305873801946849, 0.020108902977748654, 0.01660517293901192, 0.006415802429598524, 0.004212122536913275, 0.0049905349041768484, 0.007597557901173925, 0.008498320623924424, 0.010036811898751177]"
